Course ID,Cource Chinese Name,Course English Name,Teacher Chinese Name,Teacher English Name,Max Student Number,GPA,Standard Deviation
11120JANT520300 生物藝術與生物倫理,BioArt,and Bioethics 	,"曹存慧 THERESA TSUN-HUI TSAO",4,87.25,4.15
11120JANT530100 當代聲響藝術理論與實作,Contemporary,Sound Art 	,"柯宜均 KO, YI-CHUN",9,91.67,2.94
11120JITA110400 數位自造,Digital,Fabrication 	,"蔡奇宏 TSAI, CHI-HUNG",36,83.67,11.44
11120JITA110500 數位影像創作,Digital,Image Creation 	,"陳依純 CHEN, I-CHUN",48,91.85,4.47
11120JITA110600 微電子互動創作,Micro,Electronic Creation 	,"江振維 CHIANG, CHEN-WEI",29,82.59,28.36
11120JITA130100 基礎造形,Basic,Principle of Formation 	,"黃贊倫 HUANG,TSAN LUN",14,91.07,3.03
11120JITA130200 整合媒體實務創作工作坊,Integrated,Media Studio Seminar 	,"邱誌勇 CHIU, CHIH-YUNG",11,4.30,0.00
11120JITA220400 移動通訊程式設計,Mobile,Application Design and Programming 	,"游創文 YOU, CHUANG-WEN",10,4.21,0.19
11120JITA220600 生物藝術概論,Introduction,of BioArt 	,"曹存慧 THERESA TSUN-HUI TSAO",19,85.74,5.55
11120JITA220800 基礎3D建模即時互動,Real-time,interaction for basic 3D modeling 	,"洪譽豪 HUNG, YU-HAO",37,90.92,1.30
11120JITA230200 生物藝術虛實研究,The,Fiction and Realization of BioArt 	,"孫以臻 SUN, YI-CHENG",6,3.98,0.46
11120JITA231200 3D,虛擬影像即時互動,3D real-time interaction for Virtual Reality 	,"周小淨 CHOU, HSIAO-CHING",24,88.88,7.07
11120JITA231300 生物藝術：生命科學在藝術中的討論與應用,BioArt:,The Discussion and Application of Life Sciences in Art 	,"曹存慧 THERESA TSUN-HUI TSAO",21,87.00,6.28
11120JITA231400 創作企劃,Planning,skills of Creations 	,"盂施甫 YU, SHIH-FU",22,4.00,0.20
11120JITA231500 虛擬實境藝術賞析,Appreciation,of Virtual Reality Art 	,"柯宜均 KO, YI-CHUN",13,92.92,1.38
11120JITA310100 科技藝術實習,Internship,of arts in technology 	,"邱誌勇 CHIU, CHIH-YUNG",8,4.30,0.00
11120JITA320300 仿生藝術專題,Projects,in Bionic art 	,"黃致傑 HUANG Chih-Chieh",7,90.57,0.90
11120JITA320700 人工生命與藝術專題,Projects,in Artificial Life and Art 	,"林欣怡 LIN, HSIN-I",10,89.70,3.26
11120JITA320800 創新科技專題,Projects,in Emerging Technology 	,"潘正育 PAN, CHENG-YU",15,89.00,3.35
11120JITA330100 科技與藝術實驗,Technology,and Art Experiment 	,"潘正育 PAN, CHENG-YU",4,87.75,1.79
11120JITA330300 聲音設計,Sound,Design 	,"柯宜均 KO, YI-CHUN",13,91.23,3.04
11120JITA410200 畢業製作二,Graduate,Project II 	,"指導教授 ",23,4.20,0.17
11120JMU 100201,音樂基礎訓練二,Musicianship II 	,"馮麗朱 FENG,LI-CHU",13,75.15,11.51
11120JMU 100202,音樂基礎訓練二,Musicianship II 	,"馮麗朱 FENG,LI-CHU",18,76.50,11.48
11120JMU 100203,音樂基礎訓練二,Musicianship II 	,"馮麗朱 FENG,LI-CHU",12,76.83,11.82
11120JMU 100401,基礎和聲學二,Tonal Harmony II 	,"馮麗朱 FENG,LI-CHU",22,77.27,12.58
11120JMU 100402,基礎和聲學二,Tonal Harmony II 	,"施梅紛 SHIH, MEI-FEN",22,77.82,15.22
11120JMU 100600,中國音樂史,History of Chinese Music 	,"楊佈光 YANG, BU-KUANG",10,3.69,0.50
11120JMU 100800,主修,Major Music Instruction 	,"指導教授 ",146,3.83,0.48
11120JMU 101600,雙鋼琴,Piano Duo 	,"程瓊瑩 CHENG, CHIUNG-YING",6,90.83,0.90
11120JMU 102100,管絃樂合奏,Orchestra 	,"黃東漢 HUANG,TON-HAN",78,86.58,3.20
11120JMU 102300,管樂合奏,Wind Ensemble 	,"鄭哲男 CHENG, CHE-NAN",35,88.57,2.64
11120JMU 102500,絃樂合奏,String Ensemble 	,"杜沁澐 TU,CHING-YUN",34,86.26,2.36
11120JMU 102701,合唱,Chorus 	,"楊宜真 YANG, I-CHEN",50,85.52,7.23
11120JMU 102702,合唱,Chorus 	,"楊宜真 YANG, I-CHEN",27,85.52,5.01
11120JMU 103000,選修樂器二,Selected Instrument/Voice II 	,"授課教師 ",33,3.65,0.18
11120JMU 103200,直笛合奏二,Recorder Ensemble II 	,"楊佈光 YANG, BU-KUANG",7,3.67,0.55
11120JMU 103300,擊樂室內樂,Chamber Music: Percussion 	,"張覺文 CHANG, JUIE-WEN",7,3.43,1.40
11120JMU 104100,文藝復興木笛樂團,Renaissance Recorder Consort 	,"陳孟亨 CHEN, MENG-HENG",10,4.30,0.00
11120JMU 104501,室內樂,Chamber Music 	,"許詠傑 HSU,YUNG-CHIEH, 婭力木 ",婭力木,7,85.14
2.80 11120JMU,104502,	室內樂,"Chamber Music 	 ",鄭哲男,CHENG,,CHE-NAN
5 84.60,0.49,11120JMU 104503 	室內樂,"Chamber Music 	 ",徐子儀,HSU,TZU
YI 宋光清,SUNG,KUANG-CHING,	19   	4.01 	0.24 		,"11120JMU 104504 	室內樂 Chamber Music 	, 許詠傑 HSU,YUNG-CHIEH, 蔡秉璋 TSAI, PING-CHANG",20,89.60,2.20
11120JMU 104505,室內樂,Chamber Music 	,"大下詩央 OHSHITA, SHIO",14,4.00,0.00
11120JMU 104800,語韻學二,Diction Ⅱ 	,"蕭涵 HSIAO, HAN",9,3.32,1.25
11120JMU 200201,音樂基礎訓練四,Musicianship IV 	,"蘇開儀 KAI-I SU",10,86.90,7.24
11120JMU 200202,音樂基礎訓練四,Musicianship IV 	,"蘇開儀 KAI-I SU",22,82.05,10.96
11120JMU 200400,高級和聲學二,Advanced Harmony II 	,"張琇琇 CHANG,HSIU-HSIU",15,75.20,10.08
11120JMU 200600,對位法二,Counterpoint II 	,"周久渝 CHOU, CHIU-YU",34,81.06,10.94
11120JMU 200800,西洋音樂史二,History of Western Music II 	,"沈雕龍 SHEN, DIAU-LONG",43,3.33,1.20
11120JMU 202400,編創劇場二,Devised Theatre II 	,"張育嘉 Jocelyn Yuchia Chang",15,82.60,6.11
11120JMU 202600,直笛合奏四,Recorder Ensemble Ⅳ 	,"楊佈光 YANG, BU-KUANG",8,3.99,0.29
11120JMU 203800,選修樂器四,Selected Instrument/Voice IV 	,"授課教師 ",22,3.51,0.85
11120JMU 204600,多媒體與音樂創作,Multi-Media and Music Composition 	,"陳欣蕾 CHEN, HSIN-LEI",20,3.73,0.67
11120JMU 300200,對位法四,Counterpoint IV 	,"蘇凡凌 SU, FAN-LING",31,86.74,10.22
11120JMU 300600,曲式與分析二,Musical Forms and Analysis II 	,"周久渝 CHOU, CHIU-YU",37,85.41,5.13
11120JMU 300700,台灣戲曲賞析,Taiwanese Drama Seminar 	,"楊佈光 YANG, BU-KUANG",8,3.39,0.93
11120JMU 302300,選修樂器六,Selected Instrument/Voice VI 	,"授課教師 ",9,3.87,0.15
11120JMU 302400,西洋音樂史四,History of Western Music IV 	,"沈雕龍 SHEN, DIAU-LONG",58,3.80,0.42
11120JMU 302500,指揮法二,Conducting Technique II 	,"黃東漢 HUANG,TON-HAN",14,85.79,3.10
11120JMU 302600,鋼琴作品研究二,Piano Literature II 	,"璩雅文 CHYU , YA-WEN",15,3.55,0.89
11120JMU 302800,鋼琴伴奏與實務二,Piano Accompanying and practice II 	,"黃佳瑩 HUANG, CHIA-YING",10,4.30,0.00
11120JMU 302900,劇場排演實務,Music and Drama Theatre 	,"王秋雯 WANG, CHIU-WEN",9,87.11,3.63
11120JMU 303200,亞力山大技巧二,Alexander Technique Ⅱ 	,"羅潤蘋 LO, JUN-PING",13,91.15,2.38
11120JMU 303300,音樂美學,Seminar of Music Aesthetics 	,"沈雕龍 SHEN, DIAU-LONG",5,89.80,1.83
11120JMU 303601,鋼琴調音與基本維修,Piano Tuning and Repair 	,"許簡雙益 HSU CHIEN SHUANG I",15,94.27,4.25
11120JMU 303602,鋼琴調音與基本維修,Piano Tuning and Repair 	,"許簡雙益 HSU CHIEN SHUANG I",13,89.77,7.88
11120JMU 400600,管弦樂法二,Orchestration Ⅱ 	,"陳欣蕾 CHEN, HSIN-LEI",21,4.07,0.18
11120JMU 400800,曲式與分析四,Musical Forms and Analysis IV 	,"張琇琇 CHANG,HSIU-HSIU",17,81.65,5.35
11120JMU 401800,選修樂器八,Selected Instrument/Voice VIII 	,"授課教師 ",10,3.82,0.15
11120JMU 402000,電影配樂概論,Introduction to Film Music 	,"蘇凡凌 SU, FAN-LING",16,93.00,2.09
11120JMU 402400,音樂治療二,Music Therapy II 	,"張乃文 CHANG,NAI-WEN",11,3.84,0.81
11120JMU 402500,進階鋼琴作品教學,The Advanced Repertoire of Piano Peadagogy 	,"蔡青蓉 TSAI, CHING-JUNG",11,4.08,0.13
11120JMU 500300,音樂產業創新與營運,Innovation and Operation for Music Industry 	,"蘇郁惠 SU, YU-HUEI",31,81.39,12.31
11120JMU 500800,客家戲曲研究,Hakka Drama Seminar 	,"楊佈光 YANG, BU-KUANG",14,3.34,0.43
11120JMU 500900,主修,Major Music Instruction 	,"授課教師 ",36,3.98,0.20
11120JMU 501500,流行音樂應用,The Application of Pop music 	,"蘇郁惠 SU, YU-HUEI",23,84.70,3.01
11120JMU 501700,客家山歌與八音研究二,Research on Hakka Mountain Songs & Hakka Ba-Yin (Eight Sounds) II 	,"鄭榮興 ",4,87.25,10.13
11120JMU 502400,演奏實踐問題之探討二,Performance Practice II 	,"杜沁澐 TU,CHING-YUN",27,87.19,3.31
11120JMU 502800,室內樂二,Chamber Music (II) 	,"蔡秉璋 TSAI, PING-CHANG",5,90.40,0.80
11120JMU 503800,身體表演與劇場美學,Theatre and Performance Studies 	,"劉淑英 LIU, SHU-YING",11,4.08,0.18
11120JMU 504400,Dalcroze教學法,Dalcroze Method 	,"謝鴻鳴 SHIEH, HONG-MING",4,91.00,0.00
11120JMU 504700,巴洛克音樂理論與詮釋二,Baroque Music:Performance and Practice Interpretation II 	,"陳孟亨 CHEN, MENG-HENG",12,4.28,0.08
11120JMU 505200,鋼琴教學與經營實務二,Practical Piano Teaching and Career Management II 	,"王雨茵 WANG, YU-YIN",9,4.00,0.00
11120JMU 505600,藝術管理與組織領導,Arts Management and Leadership 	,"王文儀 WEN-YI WANG",11,3.95,0.33
11120JMU 506000,音樂與劇場創意製作專題,Seminar in Creative Concert Producing 	,"王文儀 WEN-YI WANG",5,3.84,0.45
11120KEC 501300,環境政策與社會,Environmental Policy and the Society 	,"鄭國泰 CHENG, KUO-TAI",22,88.00,1.60
11120KEC 501500,空間行為與旅遊決策,Spatial Behavior and Decision-making of Tours 	,"倪進誠 NI, CHIN-CHENG",22,89.95,4.69
11120KEC 502000,族群文化研究專論,Ethnicculture of Taiwan Issues 	,"徐文路 HSU, WEN-LU",4,4.08,0.25
11120KEC 502900,環境與文化資源研究,Special Topics on Environmental and Cultural Resources 	,"楊宗翰 YANG, CHUNG-HAN",22,89.41,2.57
11120KEC 503000,當代景觀理論與實務,Current issues of landscape architecture 	,"曾慈慧 TSENG, TZU-HUI",9,89.89,2.28
11120KEC 503300,國際能源治理,Global Energy Governance 	,"楊宗翰 YANG, CHUNG-HAN",15,89.07,1.95
11120KECN501400 環境心理／行為學研究與專案,The,issues and practices of Environmental Psychology/ Behavior 	,"曾慈慧 TSENG, TZU-HUI",14,89.21,2.54
11120KECN502200 都市及區域政策,Urban,and Regional Policies 	,"黃書偉 HUANG, SHU-WEI",17,90.71,0.96
11120KECN502600 社區與社會學習研究,Special,Topics on Community and Social Cognitive 	,"黃書偉 HUANG, SHU-WEI",12,90.67,0.94
11120KECN600900 地理資訊系統與社區參與專論,Special,Topics on Community Participation and Geographic Information Systems 	,"丁志堅 DING, TSU-JEN",7,4.13,0.15
11120KEE 100700,環境與幼兒教育,Environment and Early Childhood Education 	,"鄭良儀 CHENG,LIANG-YI",25,85.28,5.32
11120KEE 100800,創造力教育,Creativity Education 	,"詹文娟 ",17,3.49,0.47
11120KEE 100900,幼兒藝術,Arts for Young Children 	,"劉淑英 LIU, SHU-YING",27,4.04,0.21
11120KEE 101000,幼兒遊戲,Theory and Practice of Play 	,"曹亞倫 TSAO, YA-LUN",49,84.37,2.28
11120KEE 101100,幼兒觀察,Observation of Young Children 	,"陳湘淳 CHEN, HSIANG-CHUN",49,3.85,0.26
11120KEE 101300,家庭教育,Family Education 	,"王海音 WANG, HAI-IN",16,84.44,6.02
11120KEE 101400,幼兒STEAM教育課程,STEAM Education in Early Years 	,"辛靜婷 HSIN, CHING-TING",24,83.13,3.40
11120KEE 200600,幼兒科技,Technology for young children 	,"吳郁芬 WU,YU-FEN",28,85.71,1.48
11120KEE 201400,融合教育理論與實務,Inclusive Education Theories and Practice 	,"許麗娟 SYU,LI-JYUAN",16,83.88,6.20
11120KEE 201700,幼兒園課程發展,Early Childhood Curriculum Development 	,"曹亞倫 TSAO, YA-LUN",40,85.95,1.73
11120KEE 202000,教育統計,Educational Statistics 	,"孫良誠 SUN, LIANG-CHEN",8,80.00,9.86
11120KEE 202200,教育哲學,Philosophy of Education 	,"李孟翰 LI, MENG-HAN",50,83.68,14.23
11120KEE 202300,族群、文化與家庭,Ethnicity, culture and families 	,"鍾欣穎 CHUNG, SING-YIING",16,87.13,22.71
11120KEE 202400,專題研究(二),Undergraduate Research 	,"指導教授 ",8,4.30,0.00
11120KEE 300200,幼兒學習評量,Assessment of Young Children 	,"張菀真 CHANG, WAN-CHEN",41,83.88,6.80
11120KEE 300400,幼兒園教材教法I,Teaching Materials and Methods in Preschool and Kindergarten I 	,"謝明芳 HSIEH, MING-FANG",47,83.64,3.67
11120KEE 300500,幼兒園教材教法II,Teaching Materials and Methods in Preschool and Kindergarten II 	,"謝明芳 HSIEH, MING-FANG",47,82.74,4.02
11120KEE 300600,幼兒社會探究與情緒表達,Social Studies and Emotional Expressions for Young Children 	,"周育如 CHOU, YU-JU",23,87.43,2.32
11120KEE 300700,幼兒學習環境設計,Designing Learning Environment for Children 	,"陳秀梅 CHEN,HSIU-MEI",42,4.01,0.23
11120KEE 300800,幼兒園行政,Administration of Early Childhood Programs 	,"孫良誠 SUN, LIANG-CHEN",7,80.00,8.93
11120KEE 301500,幼兒音樂,Toddler music 	,"蘇珊 SU, SHAN",35,4.09,0.14
11120KEE 301600,幼兒戲劇,Drama for Young Children 	,"劉淑英 LIU, SHU-YING",31,3.95,0.28
11120KEE 302200,專題研究(四),Undergraduate Research Ⅳ 	,"指導教授 ",12,4.25,0.11
11120KEE 302300,人際關係與溝通,Human Relations and Communication 	,"陳湘淳 CHEN, HSIANG-CHUN",48,3.85,0.42
11120KEE 400400,幼兒園、家庭與社區,Preschool, Family and Community 	,"曹亞倫 TSAO, YA-LUN",48,86.08,2.07
11120KEE 400500,幼兒輔導,Behavioral Guidance for Young Children 	,"趙婉娟 CHAO,WAN-CHUAN",37,84.70,5.72
11120KEE 400601,幼兒園教學實習,Practicum for Teaching Young Children 	,"陳文玲 CHEN, WEN-LING",17,82.18,3.87
11120KEE 400602,幼兒園教學實習,Practicum for Teaching Young Children 	,"張菀真 CHANG, WAN-CHEN",20,4.27,0.09
11120KEE 401200,專題研究(六),Undergraduate Research Ⅵ 	,"指導教授 ",2,4.30,0.00
11120KEE 501300,幼兒情緒發展與情緒教育專題研究,Emotional development and emotion education 	,"周育如 CHOU, YU-JU",10,90.30,4.69
11120KEE 600100,論文研討,Seminar on Thesis 	,"指導教授 ",2,3.85,0.15
11120KEE 600400,幼兒學習環境專題研究,Learning Environment for Young Children 	,"陳秀梅 CHEN,HSIU-MEI",24,4.01,0.16
11120KEEN500400 研究方法--量化研究,Research,Method: Quantitative Research 	,"孫良誠 SUN, LIANG-CHEN",13,84.46,5.24
11120KEEN500500 研究方法-質性研究,Qualitative,Research Methods 	,"曹亞倫 TSAO, YA-LUN",15,86.33,2.33
11120KEEN500600 智能理論專題研究,Advanced,Studies in Human Intelligence 	,"詹文娟 ",17,3.56,0.29
11120KEEN600100 論文研討,Seminar,on Thesis 	,"指導教授 ",1,3.70,0.00
11120KEEN600400 幼兒學習環境專題研究,Learning,Environment for Young Children 	,"陳秀梅 CHEN,HSIU-MEI",17,4.05,0.11
11120KEL 111000,藝術與社會跨域體驗學習,Interdisciplinary Experiential Learning in Art and Society 	,"邱台山 CHIU, TAI-SHAN",25,94.12,1.82
11120KEL 120000,教育心理學,Educational Psychology 	,"李元萱 LEE, YUAN-HSUAN",48,85.02,6.21
11120KEL 122000,兒童發展與輔導,Child Development and Guidance 	,"彭志業 PENG, CHIH-YEH",34,87.85,4.49
11120KEL 143300,實驗教育,Alternative Education 	,"翁志航 WENG, CHIH-HANG",31,90.03,3.39
11120KEL 151100,教學媒體與運用,Instructional Media and Application 	,"邱富源 CHIU, FU-YUAN",63,88.67,3.20
11120KEL 187000,口語表達(包含國音及說話),Phonetics and Speech 	,"黃美鴻 HUANG, MEI-HUNG",47,88.94,2.36
11120KEL 210000,教育社會學,Sociology of Education 	,"楊慧琪 YANG, HUEI-CHI",45,83.36,10.72
11120KEL 230500,教育行政,Educational Administration 	,"林志成 LIN, CHIH-CHENG, 葉于正 YEH, YU-CHENG",11,94.73,2.45
11120KEL 231100,教育法規,Education Law 	,"宋峻杰 SUNG, CHUN-CHIEH",17,89.00,4.75
11120KEL 242000,班級經營,Classroom Management 	,"白雲霞 PAI, YUN-HSIA",36,90.03,3.45
11120KEL 242100,學習評量,Assessment for Learning 	,"林倍伊 LIN, PEI-YI",39,88.85,3.94
11120KEL 243000,藝術融入課程,Integrate Arts into Curriculums 	,"成虹飛 CHERNG, HORN-FAY, 薛曉華 HSUEH, HSIAO-HUA",19,4.21,0.14
11120KEL 251000,STEAM教育專題探究,Study in STEAM Education 	,"邱富源 CHIU, FU-YUAN, 謝函書 HSIEH, HAN-SHU",36,86.50,4.30
11120KEL 252000,多媒體與視覺傳達設計,Multimedia and Visual Communication Design 	,"張財銘 CHAG, TSAI-MING",19,85.21,3.93
11120KEL 270001,教育研究法,Education Research Methodology 	,"呂秀蓮 LU, HSIU-LIEN",24,81.21,6.60
11120KEL 270002,教育研究法,Education Research Methodology 	,"林倍伊 LIN, PEI-YI",28,85.46,6.93
11120KEL 280100,表演藝術,Performing Arts 	,"劉淑英 LIU, SHU-YING",6,3.90,0.22
11120KEL 281000,自然科學概論,Introduction to Natural Science 	,"杜明進 TU, MING-CHIN",41,79.07,9.65
11120KEL 281100,寫字及書法,Hand Writing and Calligraphy 	,"田又方 TIEN, YU-FANG",29,4.20,0.18
11120KEL 288100,閱讀教育,Reading Education 	,"楊慧琪 YANG, HUEI-CHI",19,93.53,2.50
11120KEL 348100,跨領域學習評量設計,Learning Assessment for Interdisciplinary Education 	,"邱茗伊 CHIU, MING-YI, 邱富源 CHIU, FU-YUAN",10,86.30,6.74
11120KEL 382000,本土語言,Vernacular 	,"黃美鴻 HUANG, MEI-HUNG",10,82.00,27.38
11120KEL 390000,教育哲學,Philosophy of Education 	,"李孟翰 LI, MENG-HAN",44,83.18,18.05
11120KEL 463701,教學實習二,Teaching Internship (II) 	,"王為國 WANG, WEI-KUO, 馮汝琪 FENG,JU-CHI",16,84.63,2.45
11120KEL 463702,教學實習二,Teaching Internship (II) 	,"白雲霞 PAI, YUN-HSIA, 江欣怡 CHIANG, HSIN-YI",14,89.57,1.84
11120KEL 500300,教育統計學,Educational Statistics 	,"蔡明學 TSAI, MING-HSUEH",13,91.31,0.72
11120KEL 500400,教育學方法論,Methodology of Educational Research 	,"彭煥勝 PENG, HUAN-SHENG",25,88.96,1.73
11120KEL 500700,教學技巧與策略研究,Study in Teaching Skills and Strategies 	,"白雲霞 PAI, YUN-HSIA",4,91.50,1.50
11120KEL 501200,華德福教育研究,Seminar on Waldorf Education 	,"成虹飛 CHERNG, HORN-FAY, 薛曉華 HSUEH, HSIAO-HUA",9,91.56,2.11
11120KEL 501300,補救教學專題研究,Study in Special Issues in Remedial Teaching 	,"白雲霞 PAI, YUN-HSIA",5,92.60,1.74
11120KEL 501600,教育與學校領導研究,Study in Education and School Leadership 	,"李安明 LI, AN-MIN",14,89.64,1.39
11120KEL 502100,教育行政行動智慧研究,Study in Wisdom for Action in Educational Administration 	,"林志成 LIN, CHIH-CHENG",7,92.43,2.13
11120KEL 601000,課程與教學革新專題研究,Special Issues in Curriculum and Instructional Innovation 	,"鄭淵全 CHENG, YUAN-CHUAN",8,90.75,2.63
11120KEL 700200,教育專題研討,Seminar on Pedagogy 	,"指導教授 ",8,84.38,6.02
11120KEL 701600,課程評鑑理論與實務專題研究,Special Issues in the Theory and Practice of Curriculum Evaluation 	,"陳美如 CHEN, MEI-JU, 李俊湖 LI, JUN-HU",9,90.44,0.83
11120KEL 702200,教育行動研究,Educational Action Research 	,"林志成 LIN, CHIH-CHENG",10,92.80,4.19
11120KEL 702700,數位化教學設計與評量研究,Study in Digital Instructional Design and Assessment 	,"王子華 WANG, TZU-HUA",7,89.29,3.37
11120KEL 703000,課程理論研究,Study in Curriculum Theories 	,"詹惠雪 CHAN, HUI-HSUEH",14,87.86,2.17
11120KEL 703400,學校行政專題研究,Special Issues in School Administration 	,"顏國樑 YEN, KUO-LIANG",16,91.38,1.22
11120KEL 703700,教育領導學趨勢研究,Trends in the Study of Educational Leadership 	,"李安明 LI, AN-MIN",3,90.67,0.94
11120KEL 703800,教育評鑑研究,Studies in Educational Evaluation 	,"謝卓君 HSIEH, CHUO-CHUN",12,4.10,0.22
11120KEL 704500,教育行政新興議題研究,Study in the New Issues of Educational Administration 	,"謝傳崇 HSIEH, CHUAN-CHUNG, 簡瑋成 CHIEN, WEI-CHENG",6,92.83,3.62
11120KEL 705300,運動行為學研究,Study in Motor Behavior 	,"邱文信 CHIU, WEN-HSIN",5,90.20,2.64
11120KEL 706500,跨領域STEAM教育專題研究,Study in Interdisciplinary STEAM Education 	,"蔡寶桂 TSAT,PAO-KUEI, 邱富源 CHIU, FU-YUAN",13,91.31,1.94
11120KEL 706800,正向教育研究,Positive Education 	,"謝傳崇 HSIEH, CHUAN-CHUNG",17,91.24,1.48
11120KEL 806100,學習社群與學習領導專題研究,Special Issues in Professional Learning Community and Learning Leadership 	,"林倍伊 LIN, PEI-YI",4,88.00,3.08
11120KEL 806600,教育管理個案分析,Case Studies on Educational Management 	,"林志成 LIN, CHIH-CHENG",6,96.50,3.35
11120KELN500100 教學理論研究,Study,in Teaching Theories 	,"陳美如 CHEN, MEI-JU",18,90.44,0.90
11120KELN500300 研究方法-質性研究,Qualitative,Research Methods 	,"李安明 LI, AN-MIN",21,88.62,1.13
11120KELN500600 課程與教學設計研究,Study,in Curriculum and Instructional Design 	,"詹惠雪 CHAN, HUI-HSUEH",5,87.20,0.75
11120KELN502300 補救教學專題研究,Study,in Special Issues in Remedial Teaching 	,"白雲霞 PAI, YUN-HSIA",9,90.89,1.73
11120KELN503800 教育評鑑研究,Studies,in Educational Evaluation 	,"謝卓君 HSIEH, CHUO-CHUN",7,4.30,0.00
11120KELN505101 研究方法--量化研究,Research,Method: Quantitative Research 	,"邱富源 CHIU, FU-YUAN",19,89.74,2.10
11120KELN505102 研究方法--量化研究,Research,Method: Quantitative Research 	,"賴文堅 LAI, WEN-CHIEN",19,4.06,0.12
11120KELN505400 課程理論與設計,Curriculum,Theories and Design 	,"詹惠雪 CHAN, HUI-HSUEH",24,85.54,1.58
11120KELN506200 班級文化與經營,Study,in Classroom Management 	,"王為國 WANG, WEI-KUO",20,87.10,2.28
11120KELN510700 教育行政行動智慧研究,Study,in Wisdom for Action in Educational Administration 	,"林志成 LIN, CHIH-CHENG",4,91.00,2.00
11120KELN512200 人力資源管理研究,Human,Resource Management Research 	,"謝傳崇 HSIEH, CHUAN-CHUNG, 曾煥淦 TSENG, HUAN-KAN",5,92.80,0.98
11120KELN512300 教育計畫與決定研究,Educational,Planning and Decision Making 	,"林志成 LIN, CHIH-CHENG, 葉于正 YEH, YU-CHENG",4,95.50,0.50
11120KELN600100 教學理論與設計,Teaching,Theories and Design 	,"陳美如 CHEN, MEI-JU",16,89.69,1.79
11120KELN601200 多元文化教育研究,Study,in Multicultural Education 	,"彭煥勝 PENG, HUAN-SHENG",27,88.96,1.07
11120KELN602000 教育法學研究,Study,in Law of Education 	,"顏國樑 YEN, KUO-LIANG",17,91.18,1.25
11120KELN604200 正念教育研究,Study,in Mindful Education 	,"謝傳崇 HSIEH, CHUAN-CHUNG",9,92.67,1.05
11120KELN606300 教學與學習策略,Teaching,and Learning Strategies 	,"白雲霞 PAI, YUN-HSIA",15,91.00,1.03
11120KELN607300 教育行政研究,Study,in Educational Administration 	,"謝卓君 HSIEH, CHUO-CHUN",16,4.19,0.15
11120KELN612100 新興科技與教學創新,New,Technologies and Innovative Teaching 	,"王淳民 WANG, CHUN-MIN",8,87.50,3.20
11120KENI100200 英文二,English,II 	,"洪雅慧 HUNG, YA-HUI",38,77.74,10.33
11120KENI110400 英語語言學概論,Introduction,to English Linguistics 	,"黃漢君 HUANG, HAN-CHUN",45,82.07,9.85
11120KENI110501 英文寫作,English,Writing 	,"余立棠 YU, LI-TANG",21,72.76,13.12
11120KENI110502 英文寫作,English,Writing 	,"余立棠 YU, LI-TANG",19,67.84,11.53
11120KENI130800 初階法語,Beginning,French 	,"鄧宜菁 TENG, YI-CHING",29,77.55,10.52
11120KENI131000 聖經故事與暢銷電影,Biblical,Stories in 21st Best-selling Movies 	,"詹智婷 CHAN, CHIH-TING",24,83.96,10.11
11120KENI200400 英文四,English,IV 	,"金祖詠 KING, TZUU-YEONG",14,89.50,6.63
11120KENI220200 外語習得,Foreign,Language Acquisition 	,"楊榮蘭 YANG, RONG-LAN",43,71.44,12.01
11120KENI230900 語言與文化,Language,and Culture 	,"黃漢君 HUANG, HAN-CHUN",29,82.41,7.92
11120KENI231100 音韻學,Phonology,	,"吳睿純 WU, JUI-CHUN",40,77.20,11.60
11120KENI240400 英語故事教學,English,Storytelling Instruction 	,"洪雅慧 HUNG, YA-HUI",25,89.60,4.57
11120KENI320400 語言課程設計,Language,Curriculum Design 	,"羅文杏 LUO, WEN-HSING",49,3.90,0.40
11120KENI332200 語用學,Pragmatics,	,"吳睿純 WU, JUI-CHUN",26,79.50,8.60
11120KENI332300 英美小說選讀,Selected,Readings on English Fiction 	,"鄧宜菁 TENG, YI-CHING",23,72.74,8.37
11120KENI341000 中英翻譯,English-Chinese,Translation 	,"詹智婷 CHAN, CHIH-TING",33,80.39,13.75
11120KENI420800 英語專題製作,Senior,Project 	,"指導教授 ",23,78.57,5.69
11120KENI432600 英語能力密集訓練,Intensive,Training in English 	,"王瑞蓉 WANG, JUI-JONG",8,84.25,3.19
11120KENI441200 國小英語教學觀摩與試教,Elementary,English Class Observation and Teaching Practice 	,"余立棠 YU, LI-TANG",22,94.23,2.94
11120KENI520100 當代英語教學議題探討,Studies,on Current Issues in English Teaching and Learning 	,"羅文杏 LUO, WEN-HSING",7,4.17,0.15
11120KENI520300 閱讀教學研究,Studies,on Reading Instruction 	,"周秋惠 CHOU, CHIOU-HUI",3,90.00,0.00
11120KENI530200 詩學研究,Studies,on Poetics 	,"鄧宜菁 TENG, YI-CHING",9,83.67,1.70
11120KHCT100400 教育的國際視野,Global,Perspectives on Education 	,"教育學院 ",183,81.04,9.56
11120KHCT100700 巨量資料軟體實務,Software,Practice for Data Analytics 	,"郭孟倫 KUO, MENG-LUN",18,4.13,0.27
11120KHCT100800 巨量資料程式設計,Introduction,of Big Data and Programming 	,"游函諺 YU, HAN-YEN",16,90.81,2.30
11120KHCT100900 大數據與人工智慧,Big,Data and Artificial Intelligence 	,"曾郁庭 ZENG,YU-TING",16,87.25,4.09
